a: -7.1383		b: -4.9057		dx1: -49643.9161		dx2: 10316.0696
#It 		x1		x2		dx1		dx2		z		dz
2		-5.2898		-4.9057		7121.6148		10316.0696		-5.2898		7121.6148
3		-5.2898		-6.1461		7121.6148		-8546.0783		-6.1461		-8546.0783
4		-5.679		-6.1461		1708.1134		-8546.0783		-5.679		1708.1134
5		-5.7568		-6.1461		311.2625		-8546.0783		-5.7568		311.2625
6		-5.7705		-6.1461		53.7296		-8546.0783		-5.7705		53.7296
7		-5.7729		-6.1461		9.187		-8546.0783		-5.7729		9.187
8		-5.7733		-6.1461		1.5683		-8546.0783		-5.7733		1.5683
9		-5.7733		-6.1461		0.2676		-8546.0783		-5.7733		0.2676
